sentence	aspect	polarity
try the hot dogs too, they're snappy and delicious.	food	positive
delivery is fast too.	service	positive
being from the south, there aren't any good delis in my area and while watching foods across america on pbs i found out about katz's deli.	misc	neutral
the noise level was unbearable, conversation impossible.	ambience	negative
personal pans are the perfect size for those hungry nights.	food	positive
highly recommended is the spicy fried clam rolls and spider rolls.	food	positive
one of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.	misc	positive
it's convenient.	misc	positive
thanks bloom's for a lovely trip.	misc	positive
the atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.	ambience	positive
the atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.	price	positive
oh right, i should probably say something nice.	misc	neutral
odd for ave b, not just odd, the place attracts an eclectic crowd to say the least.	ambience	neutral
when we stumbled on leon, we thought that we had found quite the gem but, we were certainly wrong.	misc	negative
instead of wasting your time here: support restaurants that care about food.	misc	negative
this is can became on e of the ny italian food fare institutions.	misc	neutral
just got back from lunch at tamarind and it was excellent.	food	positive
head and shoulders above its neighbors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and under deserving) baluchi's.	food	positive
the man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were booths open all around).	service	negative
try the cheesecake!	food	positive
as we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.	service	negative
as we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.	food	negative
david, daytona beach, fl	misc	neutral
perhaps.	misc	neutral
great indian food and the service is incredible.	food	positive
great indian food and the service is incredible.	service	positive
go here.	misc	positive
if you are in the area try the bagel shoppe on 74th street which is 3 blocks away on 2nd ave.	misc	positive
rosario's is without a doubt one of the greatest pizzerias in existence.	misc	positive
decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.	food	positive
decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.	ambience	positive
